Real-DU233-P33-0 & 99584890.46363635 & 87186769.29393938 & 94259371.11181816 & 4031556.3514465117 & 4.277088106883241 & 116319230.30303027 & 102699096.06060608 & 109990968.5151515 & 4641117.9293624945 \\ 
Real-DU233-P33-1 & 97179926.4181818 & 85762072.14545454 & 91936812.62636362 & 3287761.1474199896 & 3.576109562098521 & 113657156.36363639 & 101214267.27272733 & 107966031.81818183 & 3613370.682045685 \\ 
Real-DU233-P33-2 & 104789431.58181818 & 83764098.57272725 & 97534370.54121211 & 6620157.845255187 & 6.7875127593691795 & 128745593.63636361 & 103440197.27272724 & 119245261.57575755 & 7674127.683684941 \\ 
Real-DU233-P33-3 & 96940151.94545455 & 90233894.02121213 & 93101338.12181817 & 2297215.3368198127 & 2.4674353593221485 & 115545513.93939395 & 108199020.0 & 110961691.45454547 & 2510537.2719379915 \\ 
