DU200-P10-0 & 144451.76918177298 & 127392.83483771073 & 137428.64266696182 & 4972.157104744284 & 0.0 & 0.0 & 0.0 & 0.0\\ 
DU200-P20-0 & 185414.23476623435 & 179285.12318296378 & 181988.77200537702 & 2072.916902714951 & 8224.241017428589 & 328.04674199504103 & 2736.0263583859896 & 2195.9988555090745\\ 
DU200-P50-0 & 256284.11970136085 & 228518.29177135177 & 241820.39225757695 & 9107.58903277257 & 78728.28409722116 & 52832.610774560366 & 67832.5923741789 & 8200.30435178551\\ 
DU500-P10-0 & 396537.4910964253 & 353913.20131602755 & 374535.1893389117 & 10777.879899705362 & 0.0 & 0.0 & 0.0 & 0.0\\ 
DU500-P20-0 & 479711.40253045346 & 469364.5155908953 & 475196.59664815164 & 3395.7783510157146 & 8455.79180589708 & 415.8641824657052 & 4286.450633726383 & 2633.1282935239733\\ 
DU500-P50-0 & 598908.2172024671 & 544924.9292730814 & 575790.5883750063 & 14957.708128785729 & 118236.83150656772 & 45083.65557266375 & 87331.65454216508 & 21239.953212141634\\ 
