R1-DU233-P33-T0.1-0 & 21333 & 7106 & 14641 & 4560 & 31.151667176945555 & 21228 & 6993 & 14524 & 4567 \\ 
R1-DU233-P33-T0.1-1 & 21332 & 8032 & 13684 & 4439 & 32.44012533428875 & 21229 & 7914 & 13574 & 4446 \\ 
R1-DU233-P33-T0.1-2 & 31558 & 15002 & 21432 & 4920 & 22.958259478684436 & 31459 & 14888 & 21318 & 4922 \\ 
R1-DU233-P33-T0.1-3 & 30342 & 9902 & 17523 & 5636 & 32.16217437249056 & 30240 & 9789 & 17415 & 5635 \\ 
