R2-DU175-P67-T0.1-0 & 110261 & 61172 & 84016 & 16589 & 19.745916178316286 & 110197 & 61123 & 83958 & 16589 \\ 
R2-DU175-P67-T0.1-1 & 102683 & 57354 & 80579 & 13728 & 17.03771576077148 & 102628 & 57300 & 80524 & 13726 \\ 
R2-DU175-P67-T0.1-2 & 118888 & 66209 & 81967 & 16264 & 19.842904102955423 & 118833 & 66136 & 81908 & 16269 \\ 
R2-DU175-P67-T0.1-3 & 119876 & 55026 & 85834 & 18964 & 22.094418595897082 & 119822 & 54964 & 85778 & 18966 \\ 
