Real-DU233-P33-0 & 67667104.94242424 & 25570456.424242396 & 38605944.07303029 & 11460492.513359966 & 29.685823746934727 & 78425817.57575755 & 29859815.757575728 & 44982825.63636362 & 13308951.338812888 \\ 
Real-DU233-P33-1 & 50930805.0363636 & 24068452.618181817 & 39277112.31363635 & 8757783.232287932 & 22.297421364267095 & 59279096.36363634 & 27899776.363636363 & 47083964.18181818 & 10449563.225137694 \\ 
Real-DU233-P33-2 & 52794313.41818181 & 27454374.887878776 & 40474437.28272726 & 8922088.453203091 & 22.043761574446037 & 66500506.969696924 & 36224715.75757573 & 52500877.60606059 & 10745490.871620463 \\ 
Real-DU233-P33-3 & 71118474.32727276 & 25746445.984848477 & 36629179.59181817 & 13117628.435887527 & 35.81196352761775 & 86802881.81818186 & 32761546.66666666 & 45744968.36363637 & 15549949.569929827 \\ 
