L1-DU200-P10-0 & 24498.767940122205 & 18553.91977276801 & 21581.907673922226 & 2064.4483295117348 & 9.565643411616675 & 0.0 & 0.0 & 0.0 & 0.0 \\ 
L1-DU200-P20-0 & 39912.723353540205 & 32904.44917244228 & 35553.55991415687 & 2457.940877894 & 6.913346747354227 & 6287.3966673725445 & 169.2220362921253 & 2554.9370177128244 & 2125.967927034009 \\ 
L1-DU200-P50-0 & 87659.5854554751 & 65166.66894700495 & 78741.99369863748 & 7547.943861015913 & 9.585665166040265 & 74505.79060325524 & 41746.62257919899 & 61692.59654274218 & 10518.40146290883 \\ 
L1-DU500-P10-0 & 92106.1971650634 & 76052.66118510626 & 85349.36841578942 & 6301.042302170274 & 7.382646666433441 & 0.0 & 0.0 & 0.0 & 0.0 \\ 
L1-DU500-P20-0 & 98152.83374165239 & 87232.66391126573 & 94352.04324600242 & 2906.76126199238 & 3.0807613295809957 & 8834.329247780948 & 160.17851710594445 & 2594.389088642897 & 2646.263454884416 \\ 
L1-DU500-P50-0 & 153243.84563234335 & 122341.55848721338 & 135816.5654446854 & 8917.0999986749 & 6.565546676488889 & 94153.34354233494 & 42184.16098750753 & 56545.35273523233 & 13785.954987580884 \\ 
