instance_name algorithm_name iter_idx best_objective running_time
L1-DU500-P10-0 local_search 7 77316.88489830859 0.721892
nb_riders nb_polygons
10 500
rider 0 = {2, 259, 3, 269, 279, 280, 281, 304, 50, 307, 59, 318, 319, 325, 70, 332, 333, 76, 95, 355, 362, 366, 368, 120, 377, 378, 125, 390, 150, 152, 172, 429, 436, 180, 188, 450, 194, 197, 458, 205, 462, 465, 466, 216, 475, 483, 494, 250, 252}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
2 9059.533860199112 9059.533860199112 137.6040366032946 327.6367572783559 0.0 0.0
rider 1 = {256, 263, 267, 268, 272, 283, 291, 37, 294, 301, 311, 312, 64, 322, 327, 79, 336, 338, 348, 99, 356, 359, 367, 113, 372, 379, 381, 137, 401, 153, 409, 165, 423, 167, 426, 186, 445, 449, 206, 467, 469, 227, 228, 484, 493, 238, 240, 499, 249, 253}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
272 7772.635701678491 7772.635701678491 137.75649734537186 332.3186118870339 0.0 0.0
rider 2 = {257, 271, 18, 276, 288, 289, 299, 46, 53, 309, 56, 58, 323, 73, 77, 85, 89, 90, 103, 104, 363, 111, 114, 117, 375, 130, 131, 133, 139, 398, 400, 149, 151, 160, 164, 170, 181, 441, 446, 191, 196, 455, 456, 200, 202, 461, 464, 215, 226, 229, 231, 488, 490, 496, 241, 255}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
241 9412.024799273207 9412.024799273207 140.08327595661277 346.02912855946744 0.0 0.0
rider 3 = {5, 6, 12, 13, 15, 17, 21, 286, 290, 39, 295, 44, 302, 48, 329, 74, 331, 86, 92, 349, 93, 115, 126, 387, 135, 395, 399, 147, 148, 412, 162, 168, 425, 175, 176, 434, 179, 178, 185, 442, 193, 208, 468, 480, 232, 234, 236, 242, 245, 246, 254}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
175 6962.368835545235 6962.368835545235 135.80134058899526 331.73764416959324 0.0 0.0
rider 4 = {258, 4, 11, 275, 29, 31, 32, 40, 297, 300, 303, 51, 52, 324, 71, 335, 82, 347, 96, 101, 361, 112, 121, 122, 383, 128, 132, 389, 145, 402, 404, 154, 161, 419, 420, 422, 427, 430, 174, 440, 184, 444, 195, 460, 209, 471, 218, 479, 486, 495, 244}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
430 7556.012710306523 7556.012710306523 141.14074763581377 349.2088110291501 0.0 0.0
rider 5 = {7, 264, 14, 16, 20, 278, 24, 27, 30, 287, 33, 41, 49, 310, 313, 315, 66, 81, 342, 351, 357, 358, 360, 105, 106, 107, 116, 119, 380, 384, 392, 403, 155, 156, 414, 417, 424, 171, 187, 189, 451, 454, 201, 457, 470, 220, 478, 224, 225, 235, 237}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
417 6816.595370079611 6816.595370079611 137.38922423753598 338.70343432761774 0.0 0.0
rider 6 = {261, 265, 22, 28, 284, 293, 316, 62, 326, 328, 72, 337, 339, 83, 344, 88, 346, 87, 345, 350, 352, 369, 129, 485, 140, 397, 143, 396, 405, 411, 157, 416, 163, 428, 433, 443, 447, 453, 199, 459, 223, 477, 222, 492, 230, 487}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
129 7134.214589896256 7134.214589896256 131.66805600371316 331.954461510001 0.0 0.0
rider 7 = {262, 266, 273, 274, 25, 285, 34, 35, 43, 306, 54, 317, 61, 321, 67, 69, 80, 341, 94, 100, 98, 353, 108, 123, 127, 394, 407, 408, 413, 166, 431, 435, 190, 448, 198, 207, 463, 210, 212, 213, 214, 217, 221, 489, 498, 248}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
317 7567.761057327427 7567.761057327427 137.2373908307336 320.017755608924 0.0 0.0
rider 8 = {0, 1, 8, 10, 277, 26, 292, 296, 42, 47, 305, 308, 55, 57, 63, 65, 68, 330, 334, 340, 84, 91, 354, 373, 374, 118, 382, 388, 138, 141, 142, 146, 158, 159, 415, 418, 421, 432, 177, 437, 438, 183, 203, 474, 219, 476, 481, 497, 243, 247, 251}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
481 6859.11674751939 6859.11674751939 135.36840590903574 336.7678027833537 0.0 0.0
rider 9 = {260, 9, 270, 19, 23, 282, 36, 38, 298, 45, 314, 60, 320, 75, 78, 343, 97, 102, 364, 109, 365, 110, 370, 371, 376, 124, 385, 386, 391, 136, 393, 134, 144, 406, 410, 169, 173, 182, 439, 192, 452, 204, 211, 472, 473, 482, 233, 491, 239}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
298 8176.621226483339 8176.621226483339 135.72603152073586 320.15199807617046 0.0 0.0
obj time iter vio 
154017.71846835897 0 0 35988.7807115044
147034.37902060937 0 1 35988.7807115044
143902.62739957767 0 2 32875.016426181806
143309.88907068636 0 3 30229.701171452456
130693.82918916427 0 4 21592.37002606985
127340.1240222273 0 5 18270.547851312436
119134.8489399876 1 6 16611.17167212935
119121.17991264003 1 7 16611.17167212935
115460.12883793387 1 8 12917.974187397043
115344.0044338929 1 9 12747.358543649747
112559.54931128607 1 10 9879.412200668363
105781.08120949677 25 11 9006.598542392405
102958.43786613848 25 12 8638.42547071628
102346.73304407939 25 13 8060.279045072072
97156.75730453792 25 14 2764.4968534446193
96743.25327216624 25 15 2332.7429548774053
96742.6921268215 50 16 2332.7429548773484
96716.90892980833 51 17 2356.016172831469
95897.96091414843 76 18 1496.0471519615107
95561.24132257867 102 19 1167.970454524788
95533.45966447874 205 20 1167.9704545248164
95529.7546271108 231 21 1167.970454524788
95333.89612487938 231 22 971.6394100255563
94810.87511809856 257 23 525.0385819995724
94749.56808279904 257 24 525.0385819995724
94703.945280431 257 25 525.0385819995724
94687.13068571311 257 26 525.0385819995724
94684.4857007663 284 27 525.0385819995724
94682.7303316975 284 28 525.0385819995724
94635.49034502184 284 29 525.0385819995724
94628.73849994954 336 30 525.0385819995724
94061.3819145684 336 31 0
94052.59578526973 337 32 0
94010.08638523344 391 33 0
93928.9057965445 392 34 0
93891.38769184977 447 35 0
93838.6313390259 448 36 0
93709.62010101754 448 37 0
93704.06548329342 475 38 0
93692.13939369023 475 39 0
93639.53950537887 475 40 0
93636.93172970955 476 41 0
93625.48589080093 476 42 0
93625.33773588452 476 43 0
93560.2485929558 501 44 0
93546.4794983376 502 45 0
93442.09557209375 502 46 0
93436.50032707007 502 47 0
93424.85758197754 502 48 0
93271.96511013797 527 49 0
93270.76955366587 527 50 0
93257.99624254223 553 51 0
93256.37920213354 578 52 0
93234.05165442974 605 53 0
93201.91935870307 630 54 0
93020.79428139425 631 55 0
92986.85162068375 658 56 0
92983.62259055125 684 57 0
92981.2590066907 684 58 0
92952.44215656137 710 59 0
92913.04603228818 784 60 0
92874.60902825059 886 61 0
92861.66288641091 911 62 0
92648.89993019986 912 63 0
92635.63942814997 964 64 0
92633.49891232615 965 65 0
92632.95927394301 965 66 0
92628.85739509853 991 67 0
92513.41750857214 991 68 0
92490.67793431478 991 69 0
92480.41907465195 1041 70 0
92459.48530156177 1041 71 0
92406.99519046955 1042 72 0
92357.8362526829 1042 73 0
92331.3947096917 1043 74 0
92319.08628510547 1068 75 0
92262.74028734377 1068 76 0
92248.38468776215 1092 77 0
92196.24870604365 1117 78 0
