instance_name algorithm_name iter_idx best_objective running_time
L1-DU500-P10-0 local_search 1 89150.07955404575 0.261596
nb_riders nb_polygons
10 500
rider 0 = {261, 269, 277, 271, 279, 275, 281, 19, 285, 288, 306, 317, 316, 319, 73, 82, 87, 341, 85, 347, 353, 356, 366, 111, 117, 375, 388, 391, 392, 393, 419, 423, 160, 421, 431, 180, 188, 448, 197, 204, 483, 225, 230, 231, 491, 235, 239, 246}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
87 8965.791335888885 8965.791335888885 130.87562577791044 325.6295104816941 0.0 0.0
rider 1 = {2, 264, 272, 274, 20, 278, 27, 293, 38, 297, 300, 301, 304, 308, 58, 322, 332, 333, 336, 344, 88, 348, 349, 97, 352, 103, 105, 112, 378, 379, 381, 382, 127, 144, 403, 405, 408, 409, 156, 158, 420, 168, 425, 170, 187, 443, 191, 200, 201, 458, 463, 208, 476, 226, 486, 495}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
2 10211.1755231718 10211.1755231718 138.41040789077607 325.4066502451657 0.0 0.0
rider 2 = {3, 263, 267, 14, 23, 295, 46, 52, 51, 311, 65, 330, 77, 80, 345, 346, 108, 118, 135, 137, 394, 395, 141, 145, 406, 152, 414, 157, 412, 163, 432, 434, 183, 442, 196, 454, 199, 459, 465, 470, 223, 480, 224, 489, 236, 238, 494, 243, 247, 255}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
199 10136.598307303173 10136.598307303173 136.47017214455758 344.2617037581952 0.0 0.0
rider 3 = {270, 18, 284, 31, 34, 44, 303, 305, 320, 71, 84, 95, 98, 99, 363, 369, 116, 374, 124, 389, 139, 143, 147, 404, 149, 154, 413, 161, 418, 166, 427, 173, 177, 433, 435, 439, 193, 456, 207, 468, 215, 216, 217, 471, 475, 219, 479, 481, 485, 237, 241, 245, 251}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
71 9477.891724633108 9477.891724633108 137.8883870155408 333.73535979613723 0.0 0.0
rider 4 = {9, 282, 29, 33, 40, 43, 45, 49, 312, 59, 60, 318, 64, 67, 324, 325, 70, 329, 340, 90, 355, 359, 113, 122, 123, 380, 387, 132, 402, 151, 153, 430, 178, 438, 440, 185, 186, 444, 445, 189, 447, 192, 450, 453, 455, 228, 487, 234, 252}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
67 8152.354069257386 8152.354069257386 133.78497955664912 321.40241700046226 0.0 0.0
rider 5 = {259, 5, 6, 268, 17, 22, 24, 26, 290, 35, 47, 48, 307, 310, 57, 315, 66, 69, 338, 339, 86, 93, 350, 354, 121, 377, 125, 385, 136, 396, 140, 399, 148, 150, 155, 411, 159, 167, 424, 171, 429, 175, 436, 441, 194, 451, 462, 464, 213, 474, 482, 232, 498}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
385 9368.701642755364 9368.701642755364 141.2710386625703 347.6789922294548 0.0 0.0
rider 6 = {266, 13, 16, 276, 283, 32, 291, 42, 53, 54, 314, 321, 68, 326, 327, 334, 337, 94, 351, 96, 101, 114, 120, 383, 131, 390, 138, 142, 401, 146, 407, 410, 179, 181, 452, 203, 461, 206, 211, 218, 477, 227, 229, 499, 497, 250}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
499 7866.299261797473 7866.299261797473 140.41274980778397 344.5476349295389 0.0 0.0
rider 7 = {258, 7, 10, 12, 273, 280, 286, 287, 292, 296, 41, 302, 50, 55, 56, 313, 63, 328, 72, 331, 75, 78, 342, 343, 358, 104, 362, 106, 364, 110, 109, 365, 372, 376, 129, 386, 397, 398, 415, 416, 174, 190, 466, 220, 478, 484, 242, 248, 249}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
313 7905.786516133796 7905.786516133796 136.16301639473193 348.8131196275964 0.0 0.0
rider 8 = {256, 1, 257, 4, 260, 8, 11, 25, 36, 37, 309, 323, 76, 79, 335, 81, 89, 357, 361, 107, 370, 115, 371, 126, 128, 130, 133, 134, 400, 417, 422, 169, 428, 172, 437, 182, 446, 198, 205, 460, 210, 209, 212, 221, 222, 490, 244, 253}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
212 8311.450872431995 8311.450872431995 143.61575875920033 320.1047519261816 0.0 0.0
rider 9 = {0, 262, 265, 15, 21, 28, 30, 289, 294, 39, 298, 299, 61, 62, 74, 83, 91, 92, 100, 102, 360, 367, 368, 373, 119, 384, 162, 164, 165, 426, 176, 184, 449, 195, 457, 202, 467, 469, 214, 472, 473, 488, 233, 493, 492, 240, 496, 254}
best_rider_2_centroid best_rider_2_obj best_rider_2_radius best_rider_2_act_1 best_rider_2_act_2 best_rider_2_act_3 best_rider_2_area
265 8754.030300672779 8754.030300672779 130.88287062212203 322.946265235241 0.0 0.0
obj time iter vio 
157398.25964377567 0 0 56903.695261765526
157086.11153223357 1 1 55961.71719218304
151187.42835808548 1 2 55393.87990373503
148874.109251374 2 3 54175.35309095407
148744.96825640395 3 4 54060.71794737677
145623.6037963224 6 5 50703.08964984777
142366.58109457398 8 6 50703.08964984777
137104.76030697607 9 7 45489.32561606607
132278.7171717106 10 8 44212.021655337754
131219.05763559623 10 9 43144.37238452011
130191.51435013319 11 10 42131.7651415545
126451.41846019891 11 11 38404.48171689687
126229.31197680868 11 12 38239.67237929617
124640.61752476203 11 13 36633.447631066534
123124.58858982488 12 14 35115.61206378664
121873.25510318045 13 15 33865.70684300707
121835.58349132669 14 16 33843.28599785138
121835.4739078088 15 17 33843.28599785138
121834.73567816085 25 18 33843.28599785135
116668.08422786725 28 19 26766.004176085775
105975.04218992862 30 20 13732.05270576026
105638.01472245646 31 21 13463.201987961489
105609.00365859747 31 22 13463.201987961516
104540.71517319446 32 23 12276.441848824445
104412.45689517501 32 24 12276.441848824445
103696.44136467375 32 25 11611.343537553548
103688.01589359544 33 26 11611.343537553548
101965.75413929802 34 27 10193.067953204056
101955.19009518658 34 28 10193.067953204056
101912.07891489216 96 29 10193.067953204056
101896.85763642966 97 30 10193.067953204056
101606.10068336583 161 31 8071.593083857282
100869.91486560555 161 32 7354.858954311507
100562.48539659151 162 33 7354.858954311507
100549.12758332328 298 34 7357.392196789492
100365.35774067459 300 35 7129.626851425604
100263.852291725 301 36 9550.117520477073
100245.1456735626 303 37 9550.117520477073
100205.64547906676 304 38 9550.117520477073
100205.378267667 428 39 9550.117520477073
99819.36471930309 428 40 8919.0652820428
99761.57726919281 488 41 8919.0652820428
99698.25050866378 489 42 6160.653722361612
97384.4943609672 548 43 6114.870965058833
97346.98051382063 665 44 6114.870965058861
97336.4822122081 667 45 6114.870965058861
96251.95685106235 669 46 4951.494023995096
93547.12678110959 669 47 53.38726725539367
93316.59069577754 729 48 53.38726725542209
93311.00427279255 731 49 53.38726725542209
93240.29269097795 739 50 53.38726725542209
93239.87909738766 741 51 53.38726725542209
93236.78644739158 803 52 53.38726725539367
93201.89284639714 864 53 53.38726725542209
93154.65873878261 980 54 53.38726725542209
93143.30415105165 1038 55 0
93101.25423278206 1039 56 0
93044.64584677899 1041 57 0
93042.89088411657 1041 58 0
93031.8917660272 1043 59 0
93026.51383779559 1043 60 0
92916.72961793446 1044 61 0
92823.2429222843 1044 62 0
92793.55229312181 1044 63 0
92788.81096083546 1045 64 0
92785.94733205457 1045 65 0
92680.20634780187 1116 66 0
92570.80379553763 1116 67 0
92526.20718630438 1185 68 0
92495.91736823735 1504 69 0
92482.76356448472 1563 70 0
92449.23160605402 1691 71 0
92401.16637114286 1819 72 0
92398.9369480373 1819 73 0
92364.55004763733 1820 74 0
92295.2280861629 1886 75 0
92294.58496583419 1887 76 0
92260.9360758594 2015 77 0
92175.00740653843 2016 78 0
92157.57521050128 2016 79 0
92146.75151433244 2016 80 0
92143.08718512824 2017 81 0
92142.6407076579 2017 82 0
92126.80647113506 2017 83 0
92035.46879224516 2018 84 0
92030.1075259913 2019 85 0
91912.02858144612 2095 86 0
91871.07347711624 2095 87 0
91776.86291785134 2095 88 0
91770.4602438152 2096 89 0
91728.84507363208 2097 90 0
91713.21344987316 2174 91 0
91653.9213365862 2175 92 0
91571.35407309502 2175 93 0
91536.89197596684 2176 94 0
91404.62866152232 2177 95 0
91398.03090863995 2178 96 0
91370.34368187183 2179 97 0
91337.8847394532 2179 98 0
91298.18423533531 2246 99 0
91277.3829720076 2246 100 0
91272.83454813166 2247 101 0
91265.39636928606 2249 102 0
91245.58015487643 2315 103 0
91236.08239314155 2317 104 0
91232.45713731836 2320 105 0
91194.95334353129 2321 106 0
91168.15436720377 2603 107 0
91098.77124698467 2604 108 0
91019.29662985586 2604 109 0
91000.26128355855 2606 110 0
90958.66596989828 2610 111 0
90881.83954921062 2680 112 0
90865.66333429693 2752 113 0
90841.52312245038 2756 114 0
90836.76900805593 2759 115 0
90833.27804542729 2826 116 0
90830.2921340588 2830 117 0
90791.05416460037 2831 118 0
90706.56392301597 2890 119 0
90579.79082168295 2892 120 0
90522.72092432926 2894 121 0
90423.79802594555 2954 122 0
90389.18166466463 2955 123 0
90386.39162951696 2956 124 0
90319.16909988498 2956 125 0
90294.81695707176 2958 126 0
90192.06068587811 3090 127 0
90191.59591167385 3152 128 0
90109.6318605837 3152 129 0
90038.67156178741 3214 130 0
90014.81795791558 3215 131 0
89912.40576216155 3216 132 0
89859.84826078289 3216 133 0
89842.18415058716 3216 134 0
89828.62022707581 3216 135 0
89822.05131094262 3285 136 0
89775.82651341776 3287 137 0
89757.85342663476 3291 138 0
89745.83974582118 3293 139 0
89690.75721977072 3362 140 0
89645.92094874471 3362 141 0
89610.99974960135 3363 142 0
89606.22940592699 3363 143 0
89604.92113561327 3363 144 0
89579.26004039159 3364 145 0
89430.94906781212 3365 146 0
89406.78973579626 3432 147 0
89395.19332107023 3432 148 0
89385.96992282811 3432 149 0
89333.06783711203 3433 150 0
89330.13748874418 3433 151 0
89313.4878398077 3434 152 0
89303.48717254879 3434 153 0
89278.34660849208 3436 154 0
89172.21228078069 3570 155 0
89150.07955404575 3640 156 0
