R2-DU175-P67-0 & 90637 & 65688 & 80775 & 6460 & 7.9975688034029275 & 90600 & 65643 & 80728 & 6462 \\ 
R2-DU175-P67-1 & 109892 & 74686 & 87550 & 9864 & 11.26739432679695 & 109836 & 74636 & 87501 & 9861 \\ 
R2-DU175-P67-2 & 90615 & 71813 & 82373 & 5977 & 7.255999147967707 & 90570 & 71765 & 82327 & 5974 \\ 
R2-DU175-P67-3 & 140654 & 80970 & 92590 & 16961 & 18.31914654755148 & 140608 & 80917 & 92545 & 16963 \\ 
