R2-DU175-P67-T0.1-0 & 69140 & 51217 & 60831 & 5118 & 8.413950213575944 & 69093 & 51168 & 60780 & 5117 \\ 
R2-DU175-P67-T0.1-1 & 69862 & 59472 & 66123 & 2840 & 4.2951081231754475 & 69807 & 59425 & 66076 & 2839 \\ 
R2-DU175-P67-T0.1-2 & 72426 & 59889 & 65465 & 3821 & 5.837317048201994 & 72370 & 59833 & 65416 & 3823 \\ 
R2-DU175-P67-T0.1-3 & 72521 & 54764 & 63961 & 4479 & 7.00362631862913 & 72475 & 54716 & 63914 & 4480 \\ 
